Gene	Category	PRMT5_biased	DMSO_biased	PRMT5	DMSO	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
HDAC3	Other	-0.534846576420058	-0.667677570892101	-0.541658143599608	-0.654677263362695	1.1070656421203	0.865867225561094	0.999997458417507	0.134132774438906	0.945293534100778	0.332207374518902	0.989521555239767	0.168808338794523	0.737217667079208
PHF21A	Other	0.129503521193204	0.0193311458612237	0.131602187753528	0.0180300558680946	1.11248448975879	0.867035052356361	0.999997458417507	0.132964947643639	0.945293534100778	0.408740091094093	0.989521555239767	0.298247400768699	0.83033303330333
SUDS3	Other	-0.690098465894854	-0.843124775741737	-0.705959311471806	-0.820269127448171	1.11971289856318	0.868581936663762	0.999997458417507	0.131418063336238	0.941829453909704	0.520330661408139	0.989625021370983	0.286424662144211	0.826961745017689
H2BFM	Nonessential	0.315704705859978	0.210773238920416	0.321078478713516	0.206387880637409	1.12344410100628	0.869375535652995	0.999997458417507	0.130624464347005	0.941829453909704	0.181921261145991	0.913392202943928	0.608135992490126	0.971058107221159
JMJD1C	Other	0.0129492488251431	-0.0965618406650696	0.016418345448549	-0.0999929646478727	1.14030499047151	0.872920370283929	0.999997458417507	0.127079629716071	0.922565104042646	0.397240257231437	0.989521555239767	0.167586213004127	0.73478936128907
TRRAP	Other	-0.622548214716361	-0.768263628472439	-0.634229934288404	-0.751541819853296	1.14912953708344	0.87474871474799	0.999997458417507	0.12525128525201	0.915234881776123	0.236747681319515	0.935222480260008	0.504335004162312	0.968184929791462
MLH1	Other	0.0599171588656719	-0.0506319849430273	0.0628144091114931	-0.0545018243305079	1.14917214100233	0.874757497008916	0.999997458417507	0.125242502991084	0.915234881776123	0.417281751009964	0.989521555239767	0.178266529694114	0.756169366936694
ELP5	Other	-0.0698625379789831	-0.179910162971711	-0.0653326542205652	-0.18323815819298	1.15494627703504	0.875943786488448	0.999997458417507	0.124056213511552	0.915234881776123	0.273075272129695	0.964620626705594	0.673156626932819	0.984134482150505
ETNK1	Other	0.0321312993842413	-0.0847803506948376	0.0360514967042706	-0.0828332034022501	1.16454121075261	0.877897623692347	0.999997458417507	0.122102376307653	0.910069711413042	0.402646523807133	0.989521555239767	0.133074443401406	0.701779376050813
ABL1	Other	-0.0271585899228057	-0.143588248220159	-0.0259185256856098	-0.144928006638157	1.165763911604	0.87814504405103	0.999997458417507	0.12185495594897	0.910069711413042	0.263711266712138	0.964620626705594	0.0795931560955738	0.60870883006668
KDM7A	Other	0.252881706462197	0.139846593997804	0.25483477045895	0.135543352094809	1.16852655606564	0.878702783112828	0.999997458417507	0.121297216887172	0.910069711413042	0.43706451779811	0.989521555239767	0.232438583751041	0.791340976202883
CABIN1	Other	-0.542827013846534	-0.681947618363341	-0.549966771989662	-0.669789822630511	1.17373590716442	0.879749588465377	0.999997458417507	0.120250411534623	0.910069711413042	0.330097352752396	0.989521555239767	0.0519713420358136	0.543027667252707
SMO	Other	0.164794617478896	0.0490263862133802	0.162556696706961	0.0426202818903292	1.1748467385032	0.879971981312285	0.999997458417507	0.120028018687715	0.910069711413042	0.312381288388202	0.983715120664115	0.314179315963797	0.830856144437973
MYCBP2	Other	-0.0559064404066528	-0.17381966958503	-0.0546660077261666	-0.175294816648794	1.18163136042119	0.88132399777095	0.999997458417507	0.11867600222905	0.910069711413042	0.152632438024206	0.885134129299616	0.653035831311217	0.984134482150505
SMAD4	Other	0.356416206682869	0.24994210614772	0.371654049752845	0.250945180929956	1.18241585027943	0.881479631478783	0.999997458417507	0.118520368521217	0.910069711413042	0.348534906806675	0.989521555239767	0.0796020120795622	0.60870883006668
H2AFZ	Other	0.12808286388855	0.00861930712758593	0.12860145037987	0.00786556220374983	1.1826806071492	0.881532123608258	0.999997458417507	0.118467876391742	0.910069711413042	0.147049525405893	0.885134129299616	0.41179882746772	0.902727625703747
ALPK3	Other	0.00303361051485827	-0.111170350634129	0.00773276828199237	-0.113090280279146	1.18353467314059	0.881701343346892	0.999997458417507	0.118298656653108	0.910069711413042	0.190864294314266	0.914359572128442	0.159040188455339	0.73478936128907
VHL	Other	-0.898298365200781	-1.08870393822902	-0.930789562958961	-1.05253151764148	1.19253883790417	0.883474984198515	0.999997458417507	0.116525015801485	0.910069711413042	0.0553579529763069	0.793765424626525	0.104079951823447	0.676425401160806
METTL2A	Other	-0.0196403212070307	-0.135805087839814	-0.0154779207493526	-0.137468201592896	1.19497213290232	0.883951040951628	0.999997458417507	0.116048959048372	0.910069711413042	0.0229189245206788	0.793765424626525	0.51353637152624	0.968184929791462
TOPORS	Other	0.138553041330974	0.0177250248125978	0.142989302938682	0.0208406017942315	1.19652445958518	0.884254020312148	0.999997458417507	0.115745979687852	0.910069711413042	0.365159280379291	0.989521555239767	0.130151968685241	0.701779376050813
HNRNPU	Essential	-0.526741301699081	-0.663304414322199	-0.52786906894965	-0.650345329919283	1.19973414833055	0.884878696856418	0.999997458417507	0.115121303143582	0.910069711413042	0.475953398261255	0.989625021370983	0.196837528117749	0.769603615413806
TADA3	Other	-0.168965426662303	-0.294412319561295	-0.168466513529471	-0.29108470749786	1.20112491946207	0.885148626032177	0.999997458417507	0.114851373967823	0.910069711413042	0.0375875525133992	0.793765424626525	0.236335216705928	0.791340976202883
USP42	Other	0.252714279955166	0.119497203136083	0.24481420586479	0.122121359581378	1.20185642154787	0.885290419512191	0.999997458417507	0.114709580487809	0.910069711413042	0.344598626187339	0.989521555239767	0.373487840733984	0.873555242553544
PRKAR1A	Other	0.139957688971326	0.021299016683302	0.142290698671887	0.0187069173818402	1.21058650333392	0.886973040251075	0.999997458417507	0.113026959748925	0.910069711413042	0.156352719467546	0.885134129299616	0.249512920880639	0.793467590385101
BPTF	Other	-0.298867005224819	-0.433389282363285	-0.305750254279168	-0.429905498784072	1.21618614928593	0.888042990625453	0.999997458417507	0.111957009374547	0.910069711413042	0.220608078301156	0.914359572128442	0.0376423599426132	0.50489293115358
SAP25	Other	0.108065519353415	-0.0124731584830636	0.107588084379749	-0.0166808786621212	1.21730045293425	0.888255038976446	0.999997458417507	0.111744961023554	0.910069711413042	0.286485543396363	0.964620626705594	0.711812997042101	0.986130025641969
CCDC101	Other	-0.0611733771054925	-0.184848941545519	-0.0605893613028779	-0.185211822435	1.22076430519746	0.888912363838297	0.999997458417507	0.111087636161703	0.910069711413042	0.306035148919503	0.983715120664115	0.299868045838573	0.83033303330333
KAT5	Other	-1.11661970320464	-1.31624842079508	-1.15790523323392	-1.28274695387871	1.22291278231835	0.889318679927841	0.999997458417507	0.110681320072159	0.910069711413042	0.338293200840076	0.989521555239767	0.238389804991233	0.791340976202883
RPS3A	Essential	-0.259614473809526	-0.388944829728153	-0.262608800701745	-0.388853490633012	1.23666017861891	0.891893365848006	0.999997458417507	0.108106634151994	0.910069711413042	0.1217039594379	0.8731408504228	0.499127685577144	0.968184929791462
RCHY1	Other	0.234270936462179	0.116928313063405	0.239829813827547	0.113219894585461	1.24023898260615	0.892556493170413	0.999997458417507	0.107443506829587	0.910069711413042	0.165392163200999	0.885134129299616	0.123527692661932	0.701779376050813
CHD1L	Other	0.184956200803636	0.0529984030755799	0.179560964930984	0.0510343224649719	1.25902054397871	0.895988544227413	0.999997458417507	0.104011455772587	0.908475059013691	0.265810557449515	0.964620626705594	0.190089268318603	0.769603615413806
RPL35A	Essential	-1.53875255851405	-1.74103158587631	-1.57478511920908	-1.70347246881558	1.26059527891398	0.896272649765645	0.999997458417507	0.103727350234355	0.908475059013691	0.0207612052857946	0.793765424626525	0.017388724561186	0.38980198019802
ANP32E	Other	-0.0766466829147896	-0.201555073793351	-0.0741005311314084	-0.203411661370105	1.2667075720612	0.897370064252418	0.999997458417507	0.102629935747582	0.908475059013691	0.189414071870383	0.914359572128442	0.133871481960361	0.702668154139358
TDRKH	Other	-0.00387499002798596	-0.130173835269001	-0.00293249318768888	-0.132298799525552	1.26724823086883	0.897466727511501	0.999997458417507	0.102533272488499	0.908475059013691	0.344786404544	0.989521555239767	0.148209320037549	0.717842938139968
SMARCA2	Other	0.240059012800649	0.1079907365051	0.235391685528884	0.106001691066668	1.26748034573851	0.897508206530189	0.999997458417507	0.102491793469811	0.908475059013691	0.0851449507636921	0.838496546294035	0.250531359039303	0.793467590385101
ZGPAT	Other	0.157444158049187	0.028068588819333	0.156088530327962	0.0266825898293956	1.26763659754191	0.897536121917636	0.999997458417507	0.102463878082364	0.908475059013691	0.262423591853281	0.964620626705594	0.166922014204998	0.73478936128907
ALKBH1	Other	0.177067999548207	0.0608707746049179	0.186112669012125	0.0564164184764516	1.27048128357219	0.898043377182249	0.999997458417507	0.101956622817751	0.908475059013691	0.426398825830777	0.989521555239767	0.25952018278751	0.799975452090664
UBE2E1	Other	0.26526175495333	0.13332482909405	0.264185630313457	0.134224807377437	1.27307377199857	0.898504067509258	0.999997458417507	0.101495932490742	0.908475059013691	0.0397443397065594	0.793765424626525	0.252718787084433	0.794874290799866
EP300	Other	1.28606760482827	1.29250392861095	1.35819552364232	1.22749992919275	1.28027364107942	0.899775542699472	0.999997458417507	0.100224457300528	0.908475059013691	0.572326551125441	0.989625021370983	0.702443365982394	0.985359702846069
ZBTB16	Other	0.105160968513445	-0.0210332914244053	0.107447708807529	-0.0232693858669861	1.28048431719026	0.899812571582753	0.999997458417507	0.100187428417247	0.908475059013691	0.143112526803658	0.885134129299616	0.510427921146319	0.968184929791462
CDYL2	Other	0.392144724165266	0.257070168959531	0.393282994554728	0.262279893488835	1.28328683271548	0.90030419797288	0.999997458417507	0.09969580202712	0.908475059013691	0.326281993004202	0.989521555239767	0.0625276749499637	0.579005031650706
FGFR1	Other	-0.106737742011858	-0.240904013808384	-0.10961701143653	-0.241810217954508	1.29494842178017	0.902330988546011	0.999997458417507	0.0976690114539885	0.908475059013691	0.309367441492852	0.983715120664115	0.557754299580226	0.971058107221159
ANP32B	Other	0.299857724261454	0.171747771174423	0.309177813640123	0.176713074344124	1.29760911346033	0.902789155544829	0.999997458417507	0.0972108444551707	0.908475059013691	0.158315459959086	0.885134129299616	0.209209337749517	0.778576362619651
ATXN7L3	Other	-0.0490373718096246	-0.178262918020303	-0.0438503980664886	-0.178660121428427	1.32058711132791	0.906680463660485	0.999997458417507	0.0933195363395152	0.907228188065896	0.306952747722316	0.983715120664115	0.43039639384332	0.916539368222537
SOX17	Other	0.00920172385479796	-0.123625032346943	0.00875193737541368	-0.126157332188885	1.32156254329727	0.90684306843578	0.999997458417507	0.0931569315642195	0.907228188065896	0.267921469511808	0.964620626705594	0.203931171292442	0.776413715197023
NEDD4L	Other	0.418097792658325	0.296870370766524	0.429276478024798	0.292590530707533	1.33897182901994	0.909710077987058	0.999997458417507	0.090289922012942	0.893310909827161	0.0533923755664047	0.793765424626525	0.277993765387272	0.815963402622985
RPL37A	Essential	-1.45280671403337	-1.65469124228745	-1.48370494012231	-1.62091774981713	1.34413444089597	0.910547541633839	0.999997458417507	0.0894524583661609	0.892927218333642	0.28005986626674	0.964620626705594	0.267251456809366	0.806823943849911
BCORL1	Other	0.175321956858105	0.0397996543569723	0.176720307184464	0.0388752507718288	1.3503296914074	0.911544873800962	0.999997458417507	0.0884551261990378	0.890926406220939	0.378290815950306	0.989521555239767	0.0998556474609894	0.674298679867987
WWP2	Other	0.391590698496089	0.252309974528525	0.39621298690165	0.257700420291152	1.35687048122592	0.912588816162842	0.999997458417507	0.0874111838371581	0.888415486635843	0.272203832070035	0.964620626705594	0.272901574593953	0.80929432465793
TAF6	Other	-0.520381294280842	-0.673438551491564	-0.525277477277751	-0.66385598859118	1.35751665928117	0.912691448122412	0.999997458417507	0.0873085518775885	0.888415486635843	0.4173430878005	0.989521555239767	0.161909527267575	0.73478936128907
CDK8	Other	0.217329120564196	0.0858352630297781	0.218453214038357	0.0791836988330886	1.36428765878765	0.913761475746265	0.999997458417507	0.0862385242537354	0.888415486635843	0.173415101642538	0.9017585285412	0.0728714642483926	0.605683901723506
SMARCAD1	Other	0.538696669641169	0.421668475290525	0.551738500076843	0.411228468752077	1.37644321121231	0.915657771185245	0.999997458417507	0.0843422288147548	0.881258054344821	0.39027033686705	0.989521555239767	0.0712773871304841	0.605683901723506
MBD1	Other	-0.283710052458085	-0.432784743413023	-0.289859185676509	-0.430497630846972	1.37770151105129	0.915852267679143	0.999997458417507	0.0841477323208569	0.881258054344821	0.0591176031328964	0.793765424626525	0.00647815228750066	0.241419141914191
SIN3A	Other	-0.769693699806645	-0.968325129112855	-0.796126719753759	-0.937338558693078	1.3833200740895	0.91671662725422	0.999997458417507	0.0832833727457801	0.881258054344821	0.209558622536326	0.914359572128442	0.01162347898475	0.316952426950012
BRD7	Other	0.557267672965103	0.434229050268453	0.567554325393965	0.425460360923376	1.39196383370854	0.918033324982764	0.999997458417507	0.0819666750172356	0.881141756435283	0.0663493284290876	0.793765424626525	0.283767866947697	0.824032403240324
ELP4	Other	0.152576152789751	0.0179658332200953	0.156372091742569	0.0137950987365963	1.39669692713005	0.918747635675266	0.999997458417507	0.0812523643247341	0.881141756435283	0.0845785510638854	0.838496546294035	0.28555677571335	0.826961745017689
RBL1	Other	0.154586942982507	0.0228652779029379	0.159692010732481	0.0170896263705853	1.39694573160199	0.918785054499177	0.999997458417507	0.0812149455008233	0.881141756435283	0.147347628971543	0.885134129299616	0.40064028764236	0.895831683168317
CENPC	Other	-1.19487356714888	-1.42106532374299	-1.23947070668764	-1.38356326215647	1.41154759991094	0.920958394681778	0.999997458417507	0.0790416053182221	0.874935789562102	0.192382279700918	0.914359572128442	0.166815742397138	0.73478936128907
METTL22	Other	0.356718897846248	0.22421873152754	0.362331628558543	0.217464542164528	1.41913706297204	0.922070469818821	0.999997458417507	0.0779295301811786	0.871252147425577	0.366961278508411	0.989521555239767	0.509701730459271	0.968184929791462
SRCAP	Essential	0.0523426690663953	-0.0867258390400992	0.0535099238168308	-0.0921937210940472	1.42733432115209	0.923258223844888	0.999997458417507	0.0767417761551125	0.866639451933492	0.365647849125153	0.989521555239767	0.295032678580917	0.83033303330333
MYC	Other	-0.965166571698286	-1.1877672250188	-1.01205339402683	-1.15872725934386	1.4368413036291	0.924618454383838	0.999997458417507	0.0753815456161623	0.8599649795803	0.382771421513654	0.989521555239767	0.109499814024336	0.682539248399978
CLOCK	Other	0.282207053616596	0.130748264267534	0.287891826735135	0.141014018317964	1.43883969849588	0.924902027093529	0.999997458417507	0.0750979729064707	0.8599649795803	0.482531345576444	0.989625021370983	0.329340760551905	0.836745919489908
